label,text
0,as president i plan weekly lessons teach a diverse group of children how to make different styles of movies instruct basic movie critiquing skills.
0,language club was founded to help students who plan on studying abroad in college to learn basic conversational skills in multiple languages.
0,initiated campus project to shareteach chinese dialects expanded from personal native dialect to total dialects weekly attendance students.
0,we are a club meant to beautify the school.
0,my friends and i founded our schools weight lifting club and we participate in bodybuilding competitions.
0,up to disadvantaged girls are given a chance to play soccer competitively organized tournaments and raised money for equipment.
0,led the team won a province prize in created dance club at the school.
0,i started a weight lifting team that focused on strength training guidance and supplement advice we competed locally in competitions.
0,a particular book on businessentrepreneurship is selected every weeks and the members discuss the applicability of the information learned.
0,explore the roles of geometry and physics in the game of billiards organize tournaments assist members in refining skills and strategy.
0,cofounded a local chapter of deca initiate chapter campaigns such as promotional and community service events.
0,planned for the budget in the preparation for the opening decided the business mode and marketing method posters designed.
0,recruited volunteers from high schools in xiamen held charity games to raise funding for building the changting no high school basketball court.
0,i cofounded the club at school to promote student passion and learning in basic aqsl and c language by scheduling courses and lectures on campus.
0,managed funds and inducted new members and provided guidance to peers on how to run a social service club.
0,recruited indie bands marketed their music on main streaming channels set production timeline with producers and studio owners.
0,lead group discussions lectures and activities about the conditions of financial markets.
0,founder president.
0,organize meetings spread awareness about nonkill shelters and stereotyped breeds orchestrate volunteer trips to the shelter.
0,founder and writer of the conservation corner segment inform student body of pressing matters through weekly articles published in school newspaper.
0,establish me environmental protection group to promote garbage sorting and recycle taking part in the summit of green environmental protection.
0,community driven spanish learning program for children promoting bilingualism spanish stories crafts songs and games.
0,club founded to further appreciate japanese culture in multiple art forms.
0,monthly meetings collected donated toiletries and canned food to sova food bank in los angeles ca.
0,composed business proposal on building designer brand website designed and distributed questionnaires among potential customersfinishe presentation.
0,i am interested in education and i love art so i decided to start an organization to have people such as myself teach art to disabled children.
0,prepared questions and interviewed a massager on phuket island in order to find out residents improvement in living standard.
0,organized an english speech contest invited and communicated with special guests.
0,i conducted a drive of gifts for cancer patients and took them to the medical center of asturias spain where i gave them to oncology patients.
0,founder and leader of boys girls clubs of southern maine middle school debate team.
0,founded the club and organized meetings online discussions and political activism.
0,missionsboth local international locallyhelping atrisk youths focus on others in need internationally internationallymission sri lanka.
0,includes conducting research and educating high school students about skills in financial planning and methods by which to invest in the stock market.
0,built up the club with my history teacher learnt the skills and thinking mode of chess from my teacher assisted to teach club members.
0,as captain i map runs recruit members and plan weekend trips to the mountains i started this club to share my passion for running with my community.
0,planned several programs request songs for schoolmates awardwinning questions and answers interviews and special broadcast for holidays.
0,i cofounded the economics society in where debates and discussions are held speak to professionals so they give speeches with insights to their jobs.
0,a group of students founded a jazz band to perform at various concerts.
0,raise funds for and promote human rights.
0,after establishing my schools chapter i recruited members and assembled teams for competitive events this club now has almost members.
0,i am building a site called symbiotic which works as a social networking service for ngos and volunteers helping them to connect with each other.
0,falt was formed as a means to volunteer in ways that appeal to fine arts students we were nominated for an artworks fusion award in.
0,club at local library created to inspire kids through theatremusic raised over for ronald mcdonald house club members.
0,help members think about smart business decisions along with smart ways to invest in the stock market.
0,attended walk to spread the awareness of alzheimer disease discussed different methods about stress management.
0,make executive decisions and contact orphanages for nonprofit organization helping orphans in india by raising over for necessary supplies.
0,monthly newspaper conduct interviews write news and articles train new reporters more than circulation for each issue.
0,lead meetings on current political and cultural events in asia organize regular student discussions make weekly announcement sharing asian news.
0,founders function drama.
0,founder.
0,competitive video gameesports team.
0,made a website with a map of the best traditional restaurants in my hometown wenling and disseminated it to the public.
0,founded and taught mun elective course in schoolintroduced mun to studentspopularized the knowledge of international affairs.
0,as the founder of this club i led the club to learn the computer knowledge and internet skills.
0,three departments and people established dulwich suzhou ecocode fertilized ecofriendly awareness for entire school helped students in uganda.
0,this service initiative has delivered thousands of sandwiches to the impoverished in baltimore see additional information.
0,founder.
0,ive established an independent book swapfor kids and grownups alikeoutside my house across the street from an elementary school.
0,taught special needs children basic concepts in computer literacy and operation.
0,set up online platform for secondhand book sales drafted articles recommending books organized fundraiser for autistic children.
0,established the club on campusoffered classes for go fans and club membersparticipated in many games of go on behalf of school.
0,magic is a trading card game often compared to chess this club teaches members about the game and connects them with likeminded students.
0,school online music fans group i organized students in my school in an online forum and we shared and discussed all kinds of music.
0,created a website and a public media account that has over followers gained investment of over rmb.
0,founder and managing director at cranbrook and chaparral president in local competition led team to top quartile in upenn competition.
0,this year i founded the writing center at my school which strives to help students perfect their college essays and i volunteer as a tutor weekly.
0,a branch within voyage held seminars that attracted clubs of schools from provinces raised crowd funding from supporters.
0,write edit and publish articles about student life and college application increased followers from to.
0,led members to carry out environmental public welfare activities propagated environmental knowledge organized environmental enterprise tour.
0,met weekly to discuss tech news or develop computer science skills or knowledge.
0,as founder of the club i promoted the induction of women in computer science through engaging activities and lessons on the basics of programming.
0,this is a club that i started with my spanish teacher in order to have an atmosphere where spanish can be spoken out of the classroom.
0,cofounder of club at school started as vp grew to president place in state and international competition for creative problem solving in.
0,i helped found the gryphon key club in the ninth grade this club promotes community service and a willingness to help fellow citizens.
0,this club was founded to teach english to underprivileged kids across the world i made curriculums based on each countrys standards.
0,created website to provide opinions and educate on social issues relevant to china such as lgbt legalization its education system and volunteerism.
0,i organized established and currently manage the organization devoted to educating children about music and spreading the influence of music.
0,collect and donate books and stationary to those in need received recognition from the rotary international organization.
0,we engage in studentled discussions about texts assigned in our english classes to aid students in their comprehension as a tutoring service.
0,at tisb i started a health and fitness club in boarding with emphasis on dietary habits and different kinds of exercises each week.
0,taught english conversation basics and other basic values such as forgiveness to inmates of a juvenile reformatory in taejun korea.
0,founded student feminism group which seeks to help develop female leadership organized workshops and campaigns.
0,founder.
0,for years donate books cds stationaries and clothes to children in schools in china write letters and chat online with many of them.
0,started technologybased channel in upload videos like tutorials unboxing and reviews has over subscribers and million views.
0,the aim was to help younger students understand business so i founded the mock stock exchange that made learning business interactive for grades.
0,along with other students i tutor students at our former middle school we also make videos on youtube about the lesson covered.
0,learned how to give pitches sat in on meetings learned business terms visited multiple startups to learn how cos are formed how they function.
0,learn about personal finance and investing.
0,a way for adolescents and kids emotionally the nonprofit im in the process of starting for kids in abusive homes.
0,cofounded organization recruited sponsors from companies and emailed announcements to members.
0,taught my fellow students the principles of personal finance and stock market investing grew the club to over members voted most exciting club.
0,established a business club in school organized simulated business contests and led the club to join a nationwide contest and won the prize.
0,used problem solving collaboration and leadership skills we learned and practiced to create a solution for the problem of a fble business partner.
0,responsible for club promotions and recruitment produced clubs advertising video held science festival offer science education to nearby residents.
0,i lead a team of girls to organize events that bring dance to patients confined to nursing homes successfully held programs.
0,founded a nonprofit organisation and held charity events in which food was distributed among poor people.
0,raise awareness of autism spectrum related disorders and the challenges students on the spectrum face as they navigate academic and social settings.
0,managed the clubs operation organized and arranged the school badminton competitions practiced together with the team members twice a week.
0,i am the cofounder of the platform which releases scientific articles on weekly basis the topic covers biology psychology and social science.
0,i founded this club to educate the community about the arab culture.
0,i along with several other juniors and seniors were given two weeks to develop a business plan and prepare a presentation for mock investors.
0,antibully club minizing bullying one school at a time.
0,codingprogramming and gaming co founder of club.
0,write articles reporting on issues from water pollution in central vietnam to the question of the sovereignty of the paracels islands.
0,sasa students against sexual assault is focused on raising awareness about sexual assault i am a cofounder of the club and i am treasurer.
0,learned about entrepreneurship process from prototype to business plan pitched invention to investors best mock company award.
0,initiated the page humans of the aga khan academy to showcase diversity of school and pursue journalism and writing.
0,received lectures on business marketing ethics etc personally invited by its founder one of the youngest participants.
0,led only club in school without a teacher supervisor encouraged more students to read members consistently consisted of of student body.
0,founded the tech council helped students with tech issues managed it to the largest student council in school build techteams in other councils.
0,designed the book contributed articles worked with coeditor on illustrations printed and published it.
0,marketing director advertising school souvenirs using social media and posters coordinating major school events like annual carnivals and club fairs.
0,founder.
0,founded and organized the clubrecruited members to support wechat blog gave lessons to primary students about different cultures once two weeks.
0,founded the welfareraised money through selling handpainted tote bagbought books for poor students and founded a book corner in their school.
0,founded rugby team club at school play regularly as junior member of delhi rebels rugby club mentored by mr deepak dagar a national player.
0,help spread awareness of the lgbt community amongst peers participated in the annual day for silence for bullied lgbt indivisuals.
0,worked as president of the club helped members with their homework planned organized and ran whiz quiz to test members learning ability.
0,leveraged experiential knowledge from creating websites in order to design and develop websites for other businesses.
0,i cofounded self defense club to teach techniques for defending oneself.
0,founder and leader of subcommittee that meets weekly to discuss immigration policy oversee monthly newsletter and coordinate volunteer work.
0,set up a wechat official account to promote publics awareness of corporate social responsibility write edit and interpret articles about csr.
0,a selfinitiated voluntary teaching program for children in rural areas in china.
0,cofounded the club in our school designed experiment schedules did experiments with club members and instructed them to selflearn apchemistry.
0,the eplenglish premier league club sets up fifa xbox game and v soccer tournaments throughout the year also play fifa on wednesdays.
0,co founderjunior yr a charity to benefit cchss underprivileged students their families during the holidays.
0,started photography since have photos i regard as works founded an online photography club of people.
0,playing badminton since hold weekly matches won place in school badminton contest.
0,organize recruiting and rehearsalspublicize the club onoff line represent school to attend state musical contests and gain honorable mention.
0,motivated students to study business affairs give relevant lectures designed taught business classes organized biz simulation contest.
0,little initiativetaught badminton to underprivileged children collected funds for slum school by making selling candles in festivals.
0,aim to educate advocate and fundraise in contribution to the us fund for unicefs humanitarian work in developing nations.
0,trustyn is a networking website i am currently developing it is a visual map of trusted business relationships.
0,school club that performs for our elementary school students to inspire musical interest recruited members organized practices conducted rehearsals.
0,founded the china club.
0,i started this charity with a classmate to give back to the community to help those in need we were successful in raising funds and collecting goods.
0,i am the cofounder of this charity this is a sustainable education based charity in cambodia i have received the fichtenholtz award.
0,have founded branches in us china and uk chartered members amounted to extended funding to primary schools in liangshan.
0,developed a food pantry mentoring and tutoring program with the principal of carver middle school.
0,founded a school cycling team conducted multiple long distance cycling trip more than kilometers.
0,created project to collect and provide bras to several local womens shelters within my community.
0,i cofounded the club and helped raise interests in language through encouragement of participation in olympiads and cultural presentations.
0,took charge of the member recruit work organized comic design process succeeded in selling albums of comic design in school club festival.
0,each week a student brings food from their culture and shares its background and how it has influenced their identity as everyone eats it.
0,established a supportive teaching organization and leaded a group of members to teach the leftover students at a welfare center.
0,facilitated transition for grade girls to high school through group discussions tutoring which gave them valuable student skills.
0,this program is dedicated to help the international student to learn english practice conversation and success in classes.
0,the latin club is a club founded to celebrate grecoroman culture and traditions at iolani.
0,organize volunteers online raised money for nepal primary students taught them english and shot documentary to call for more social attention.
0,school club founded in encourage and teach girls how to code in python and java to diminish the gender gap in the computer industry.
0,built a band with classmates and played electric guitar in it organized many rehearsals and presented several times on school meetings.
0,studio mustangs is our schools internal promotional department i am a cofounder and current manager we produce posters and films.
0,organized meetings and founded group.
0,set up the club for handcraft made made and sold garlands and donated the money to womens shelter knitted scarfs for women shelter.
0,myself and a group of friends come together after school every week to play super smash bros both competitively and for fun.
0,organized three rounds of student speech student participated.
0,my club offered introductory economics and business courses lectured by college students majoring in economics attracted over students.
0,i learned and lectured about photography techniques organized group photography activities works sharing and fundraising.
0,initiated and founded the club participated in inter school competitions conducted photo walks curated and organized school photography exhibition.
0,aimed at creating an entrepreneurial spirit and a sense of competitiveness by discussing global business trends and engaging in a model stock market.
0,achieved amateur level highest level trained club members planned and organized games.
0,raised rmb from external corporate sponsors organized more than schoollevel soccer matches.
0,took businessrelated courses and participated in the discussion about new business models in china.
0,foundervolunteer made and distributed sanitary package based on contributions and distributed them to homeless people on the streets.
0,in the mock trial realm we meet and discuss a predetermined legal case with local lawyers to develop various angles to present at competition in jan.
0,we advocate for raising the minimum wage by spreading awareness and writing to politicians.
0,organized events at three local orphanages academic and entertaining events raised in donations.
0,facilitate discussion re recentclassic hip hop its influence on pop culture connection to social movements incl black lives matter.
0,it is set up by me to help classmates learn at every weekend members raise their questions and leaders share their study methods and knowledge.
0,equipped to be a successful entrepreneur pitched my business plan in front of hundreds of audience and won the second biggest investment.
0,founded the music remix club and created new music by mixing different music together.
0,we meet on tuesdays and discuss political issues and possible solutions based on history we were lucky enough to have the elections during the year.
0,has been a regular part of school cultural programs such as anunual day and founders day.
0,it is a popular studentrunning tv channel in our school we produce daily reports and talk shows for the whole school year.
0,responsible for market research village trips to investigate traditional artifact production and implement business models and principles.
0,every friday members can get together to discuss math problems here my management skills have been enhanced.
0,created a network of young volunteers that work on the citys major problems last month we increased of the child cancer institute income.
0,cofounded a youthled organisation that gave youths a voice initiated regular workshop debates policy and value statements sent to parliament.
0,cofounded student organization for the united nations through alliance of students from school in the us philippines haiti dominican rep korea.
0,the main founder of studies of chinese ancient civilization editor and writer for the journal review and check the articles.
1,package ship sell and market grooming products and shaving commodities grew to a dollar year business with star products on amazon.
1,built a business that deals in rare baseball gloves the site wwwfullmoonglovescom attracts monthly visitors and is profitable.
1,founder of a medical tourism agency and handled communication management.
1,cofounded and established search engine optimization company and developed business plan along with acquiring a stable client base.
1,received of independent investor money recognition from state congressman and chamber of commerce attended tradeshow weekly classes.
1,created a business to sell hair extensions package orders keep website updated order products buy and apply shipping labels for orders.
1,drew on interdisciplinary academic interests to build data analytics company behind platform that integrated quantitative and qualitative data.
1,i started a small mowing firm with a friend we started in the summer of service six lawns and employ students to mow.
1,designed website sold over filters including for opolo vineyards the baked bear learned graphic design skills business communication.
1,established a high revenue generating business grew it to make a firm of employees caught sales pitches managed work rewards distribution.
1,developed startup business that connects history lessons to current events modernhistoryco won the education track of the global startup battle.
1,laxstringlabcom designed and developed webbased business model captured a market opportunity.
1,prototyped a hightech wearable safety armband for extreme water athletes a working version was built and unveiled at the mit launch demo day.
1,oit is a company dedicated to designing and printing custom shirts for every occasion we work in design and printing products.
1,designed town colorslogo athletic socks marketed and sold multiple varieties to the sharon sports community approximate gross revenue.
1,founder formulate and sell cooling sprays in ok and ca patent pending product with one team member and startup founders on advisory board.
1,developed a business model with the concept of rental and sharing to meet the demands of consumers who desire a wider selection of clothing.
1,i buy league of legends accounts get them to a higher rank and resell them to people customer satisfaction rate served over customers.
1,after placing at the deca international business plan competition i secured a investment from venture capital firm ds global inc.
1,a boston whaler restoration business i started with two friends in the summer of we completed three boston whaler restorations.
1,created business plan marketed concept to startup entrepreneurs industry leaders recognized with best pitch award beta ios app approved by apple.
1,started and ran a small business proposed business plan to my school and won the grimaldi family award for leadership and entrepreneurship.
1,starting my own company making workout meal plans for customers digital marketing website development legal registration mng bank account.
1,founder of quad head of online presence marketing and expansion currently seeking funding and building demo application.
1,cmo chief marketing officer and cofounder alpha technologies entrepreneurial start up company have sales and have venture capitalists.
1,created and designed online website to sell handcarved idols worked on finances marketing sales of the company gre.
1,established cup cake business.
1,seized an entrepreneurial opportunity to open a rival tutoring company presently focused on growing the client base.
1,foundedrun ebay business to broker sale of newused clothing for percentage of sale studied business and finance wrote business plan.
1,i am the lead for all the business events planned by the be club i have operated a profitable christmas tree lot and many other events.
1,designed an online learning platform to provide distance learning courses in chemistry raised money to buy school supplies for students.
1,production and sale of saris with my hand drawn designs printed on them.
1,created branding served k customers worked with a yearold student processed orders developed autodelivery system donated profit.
1,president and founder of a company that made a return on investment and made it to national competition out of about companies was top.
1,launched a sneaker selling business in and began donating profits to underprivileged children in registered with the state of new hampshire.
1,fashion trading business buy and sell highend clothing and accessories through online trading marketplace deployed merchandising techniques.
1,founded and currently managing a startup equity research and investment firm which publishes equity reports and maintains an investment portfolio.
1,in october of i started a tshirt company to support flood relief efforts in the southeast dwm has sold over worth of apparel.
1,i developed and marketed a new style of japanese fly rod which is specifically designed for small alpine streams.
1,established and marketed the business worked with clients to provide pet care services.
1,sell makeup products on online platforms w profit margin of document analyze pricing trends manage inventory star customer rating.
1,cofounded zodia apparel a handdrawn tshirt design company that donates profits to the american cancer association we have donated thus far.
1,i am the ceo and founder of hercules protein gum we currently in process of obtaining patent and a licensing agreement with large gum companies.
1,i am a cofounder of rentall we are winners of the miami herald business plan challenge wwwrentallrent view addl info in common app.
1,operating and facilitating paid promotions on instagram accounts hpfashion and butterbeermug which have a collective followers.
1,created streetwear fashion brand managed social media and supply chain created online store website.
1,started managed and operated a lawn care business in my local area.
1,founded a custom candy business including the conceptual brand and recipes that caters events twice a finalist for an appearance on shark tank.
1,founded cargo division now grossing over in revenue annually developed executive decks and route strategy plans for emerging markets.
1,explore about limited edition shoes clothing sporting goods etc and take part in the reselling market to make profit off limited edition items.
1,founded zodia apparel as a way to raise and donate money to the american cancer society design create and sell handdrawn tshirts.
1,appointed as group leader of team unknown at the young entrepreneurs competition dubai awarded most profitable venture.
1,launched an eretail company manufacturing personalised memorabilia for the boarding school circuit with an estimated turnover of rs million.
1,i cofounded a startup called refundgenius.
1,founded a custom jewelry business to design and fabricate one of a kind pieces marketed and sold locally plans to expand to online merchandising.
1,run coffeeselling businessmade rmb profitsfacilitate over teachers and studentsestablish business relationship with a coffee company.
1,founder of kicksartco a startup custom shoe business.
1,develop bicycle retail shop business plan set up visits local business real estatemedicineengineeringstock trading hosted busi competition.
1,created clothing line featuring tops sell online and at pop up stores.
1,sold selfmade hair accessories such as flower crowns and body chains created my blog to share exciting new products and promotions.
1,as a young entrepreneur i started my own business offering hair makeup and fashion services to encourage beauty in everyone wwwsweetlooksnet.
1,kfood won the best school company judged by local business owners in a business pitch competition most profitable kent school company of.
1,design print and sell shirts made a profit in months resulted in a partnership offer with a local business at the pike place market.
1,launched startup business that programmed an online marketplace for students to buy and sell used textbooks in order to eliminate bookstore markups.
1,developed and founded a primarily internet driven business which sells limited edition shoes and clothing on the secondary market.
1,a company started by me and a friend which writes and publishes memories and biographies.
1,cofounder and manager of fruit splash company member of finance department responsible for calculating sales and profit donated profit to charity.
1,provided ondemand cleaning services in gangnam district hired five cleaning professionals generated accumulative revenue of almost.
1,build market of the company market to potential customers design websites manage finances shoot photos.
1,started and run a popular fashion blog manage the finances advertisers update related social media accounts receive viewsweek.
1,founded jewelry line that has made over profit to date jewelry worn by several influencers with collective social media followers.
1,started my own luxury goods trading business with a loan and grew it to over year in profits.
1,built storage to help schoolmates sell unwanted goods charged rental fee used ev math formula to set initial price donated money to sfcv school.
1,started own social enterprise made bracelets from recycled paper and sold them in local markets donated proceeds to a poverty eradication nonprofit.
1,i started a small hawaiian shave ice business and became profitable after three months of conception.
1,spent last years building app app store apple allowing users to buysell used clothing downloads worldwide received k vc investment.
1,developing a mobile app with microsoft engineers with a focus of using machine learning to develop consumer analytics for restaurants.
1,created an ecommerce website to sell my own line of tea drinking porcelain business at attended international trade shows to market business.
1,responsible for running providing and managing photographic services including weekly sports professional portraits publication photos and others.
1,founderowner purchase shoes online customize them resell for profit.
1,i founded this mobile app company and created its first game chroma tiles which has been newly released on the google play store.
1,built marketed and published ios social app nito anonymous content sharing nitotechnologycom.
1,i built a custom minecraft server that attracted daily players this generated income for me to pursue many interests in cstechnology.
1,my group and i started up our own business called arc artistic recruitment and connection in which i was the cfo.
1,creating dessert pizza buisness with local pizza shop best promotion award at the greater philadelphia youth entrepreneurship expo.
1,make sell and market my handmade beaded bracelets.
1,created a beekeeping business with sales of honey and beeswax products in georgia florida and alabama.
1,started an online store to sell silver jewelries purchased goods from market advertised my products by posters leaflet and marketed to consumers.
1,in i founded fastfox to create a convenient way for individuals to sell items online additionally i also handle all social media pages.
1,i cofounded disverse a startup which allowed users to anonymously ask and answer their friends questions i sold it in grade for.
1,as eventfundraising coordinator i raised over through food sales and a district ping pong tournament invested in cpxx for gain.
1,opened my own clothing online shopsearched for clothing sources and designed some products photographed look book and managed the business.
1,planning the logistics behind the donut shop coordinating marketing strategies and creating advertisements for the shop.
1,registered under companies act raising corporate funds of rs lacs to microfinance farmers to relieve them from debt cycles distress selling.
1,sucessfully founded a venture selling customized products with a unique buying experience for the consumer head of sales and finance.
1,created business negotiated to import jute bags from england solicited advertising sold of bags presented business plan to invest panel.
1,designed and produced a kind of porcelain hair clip rented stoves and hired workers producing pieces tried for store sales and were sold.
1,created a dessert company with a focus on healthy ingredients social entrepreneurship the products were used to fundraise for girls illiteracy.
1,create designs for stickers and apparel on redbubblecom as a bonus i receive a monthly paycheck.
1,sold the secondhand books to promote the concept of recycling hold seminars to share learning tips the first profitable student company that year.
1,designed made promoted and sold nougat candies online.
1,a small snow removal business.
1,i created a company with the purpose of facilitating vending opportunities for food trucks by bringing food trucks to high school football games.
1,rentacop is a company that produces a software that makes it easier for police officers to work extra jobs in their off duty.
1,i founded and developed the flock event ticketing app we are in beta and will launch in fall.
1,certified as a medical clown community service visits to nursing homes hospitals created a for profit clown businessmanage other clownswebsite.
1,founded business that filters rainwater into potable water improves access to water in western china informs shanghainese on current water problem.
1,i own my own booth at a local vintage antique store where i sell vintage collectibles and pay booth rent i also work at the register once per month.
1,i am the founder and leader of a juicing store which make fresh juice every day in my school and sell them to my classmates.
1,data collection for local market research firms marketing surveys for local businesses donated rmb to various charities.
1,cofounded an online retailer of indoor gargets and decorations assisted the shop owner in product selection and designed online marketing strategy.
1,resale of family friends merchandise for profit handled costumer returns complaints online transactions learned valuable marketing skills.
1,i founded a group that made and sold jewelry and donated the proceeds to nonprofit organizations i oversaw all production sales and donation.
1,founder and sole proprietor of an online trading card and sports memorabilia company.
1,manage customer service inventory control and stringing for profitable homebased racquet stringing business.
1,a friend and i created a clothing brand that donated of profits to unicef.
1,create and sell patentpending training aids permawrist snappywristboth items top under amazon ennis training aids.
1,created advertisement flyers for my business knocked on doors to find customers and mowed lawns.
1,i started my own business on fashion clothing two years ago by setting up an estore i leanrt legal and business operation knowlegde.
1,negotiate with wholesalers for low cost school supplies resell those to students donate the profit to environment protection group.
1,created a boutique clothing companybrandwebsite based on my art clothes sold nationally online and in store.
1,i worked for a company that was producing an ios app called rednote i identified and created what they would use within the app.
1,founded katies bow wow business to walk train and board dogs in my surrounding area.
1,founded a business giving private music lessons to bass students in my area on a weekly basis.
1,i designed an application that links trucks to factory suppliers after market research showed feasibility i launched the app with my father.
1,as a top go player i founded a go education company to profit i gained skills in different fields by operating the little company.
1,in charge of product design product photography web design accounting and marketing generated sales and making profit on etsy and own website.
1,nzd profits in selling posters bookmarks poster cards key chains and art books art convention.
1,design and sell hair ties to over drybar hair salons across the usa fitness studios schools and clothing stores wwwbylaurengcom.
1,created a business plan financials and marketing plan to launch a sports apparel startup company created a socially conscious forprofit company.
1,reviewed submissions created and design spreads organized sold and distributed a literary magazine.
1,received k from venture capitalist to develop security bracelet prototype being developed for tech crunch.
1,selftaught photographer who founded business after published photographs were discovered by highline autos magazine document events for nonprofits.
1,founded and set up a business that helps students in my school find clients partnered with schools in my area wwwsparklearningatlcom.
1,i make necklaces and jewelry and sell them then give of purchases to charity.
1,developed the app goomway to protect joggerscyclers from the danger of collision when headphones are onregistered trademark and attained investments.
1,founded business at age that bought and resold valuable sneakers resulting in unparalleled entrepreneurial experience large profit.
1,my friend and i created a lawn care business during the summer of my grade year we accumulated a total of lawns to maintain throughout the sum.
1,founded a company to sell high end sneakers and original apparel negotiated with factory owners for wholesale procurement in profits ytd.
1,online clothing merchandise store inspired by music and popular culture over in sales developed communication management skills.
1,i volunteer with weekly activities events and summer camp as well as run a jewelry business that provides students with arts enrichment.
1,in i started my own business its an app created in order to help consumers by recreating the market structure known as perfectcompetition.
1,i created a surf swimwear line it will be launched march.
1,i founded an independent clothing brand called infms today it is a recognized brand within the dc up and coming art scene.
1,created portable colander researched target audiences interests took polls to gain feedback used social media to advertise product.
1,formed a company with peers to sell original school apparel to school students sold nearly hoodies i was in charge of financesplacing orders.
1,startup parent company of forza liveforzacom created the smart bar software hardware project revolutionizing the fitness industry.
1,designed a water solution for emergency situations patent pending initial interest from un division for sustainable development neptunestillorg.
1,i founded my own publishing company to produce an adult coloring book titled immortal prosperity.
1,created a custom pet portrait business utilizing my entrepreneurial and artistic skills designed my website wwwskpetportraitscom.
1,initiated book bar in zhixin high school mainly selling drinks and dessert to customers donated benefits to show your love charity party.
1,salesman and craftsman build and paint custom cornhole boards and meet the needs of my customers.
1,executed production investment business model with team attended competitions created realworld snack enterprise in competition hotel.
1,founded the largest hotel membership sales team online developed subagents around the world made a profit of dollars in months.
1,launched start up with film photography and production editing services contracted for range of services by private clients.
1,competition hosted by uae economics dept my team needed to come up with products source market and sell them we made highest percentage of profit.
1,syndicatevisualcom provided high quality event documentation and created corporate commercials for private and corporate clients.
1,founded my own company after joining venture for all club vfa started the printing and copying business at school donated the profits to charity.
1,currently forming a sports nutrition company.
1,started my own landscaping business.
1,my sister and i started a small bracelet business and we have sold bracelets nationwide.
1,designed the forprofit secondhand book exchange platform delivered speeches in classes to students to promote the service.
1,insisted in operating a online store of cosmetics set up an integrated management system including advertisement plans financial budge etc.
1,i started a shirt printing company a substantial portion of whose profits go directly towards educating underprivileged children.
1,working within a team i established an online search engine for skiing equipments and sold popular ones.
1,i cofounded and invested in a fashion store with my friend gwai in my hometown.
1,in internet sales selfcreated footwear webstore in utilize social media self taught web design fluent w google analytics.
1,our first app tile tally is available on the google play store we are currently developing an app that compliments a surgical textbook.
1,cofounder of birthday box business that takes away the hassle of buying the perfect gift using a user friendly algorithm.
1,created and published an app on the ios app store and google play featured as top arcade games for a week in ios store.
1,i started my own landscaping and lawncare business in see additional information.
1,worked on turning my project into a documentary the production company purchased copyrights to the project to make it a series of broadcast material.
1,founded this private equity services company for the tyetie business plan competition i am continuing to research on fixed income and derivatives.
1,cofounded this language learning solutions company for the tyetie business plan competition won place in midatlantic regional competition.
1,my independent film company in which i work with students and adults to produce independent films as well as advertisements on request.
1,acquired vending machine from private owner set up llc buy foodrestock twice per week record sales inventory on excel perform customer service.
1,i am the graphic designer social media manager creative director and cofounder of clothing and lifestyle brand grove worldwide.
1,of my friends and i cofounded a clothing line we have a design company that takes our designs and makes and distributes the shirts to consumers.
1,ecommerce selling fashion jewellery online on amazonin and helped setup the platform and create business ideas for the future.
1,selling sportswear clothing under an electronic shopthe overall sales that we profited helped us gain a tremendous amount of earnings.
1,an accessory brand initiated an online startup with my sister for promoting her designscreated social media pages with posts using photoshop.
1,cofounded company selling juice to students during school mealtimes donated over rmb in profit to the china league of red cross societies.
1,customized golf clubs for resale and built portable putting greens.
1,recognizing great potential before the market boomed i got in early and founded powerglidr a company that sells highend electric scooters.
